 Draw_LOAD2, Draw_LOAD3, Draw_STN01, Draw_STN02, Draw_STN03, Draw_STN04, Draw_STN05, Draw_STN06, Draw_STN07, Draw_STN08, Pin_LOAD2, Pin_LOAD3, Pin_STN01, Pin_STN02, Pin_STN03, Pin_STN04, Pin_STN05, Pin_STN06,Pin_STN07,Pin_STN08
661.68,659.27,-419.21,-76.84,-403.09,-45.86,97.03,15.39,144.38,37.02,715.84,740.14,-305.22,-83.13,-251.08,-21.78,245.85,103.52,232.26,49.42
664.86,660.13,-418.06,-76.84,-406.24,-43,93.87,18.54,146.38,34.73,717.24,740.26,-304.07,-83.13,-251.65,-23.21,248.42,104.38,234.27,60.3
664,662.94,-418.64,-78.27,-403.66,-45.86,91.87,19.11,144.09,35.02,718.34,741.48,-302.64,-89.15,-260.24,-18.63,247.85,107.81,233.7,54.86
664.61,662.57,-418.35,-77.7,-404.81,-40.13,94.73,17.11,143.81,37.02,716.51,739.9,-301.78,-89.15,-261.96,-22.92,252.44,104.09,233.7,53.71
666.2,662.94,-421.21,-75.41,-407.1,-40.99,93.3,17.68,143.23,34.73,720.05,752.1,-301.49,-93.16,-257.38,-19.49,253.58,100.36,234.27,55.15
667.05,664.52,-420.07,-72.54,-404.81,-41.85,97.89,16.82,144.66,36.16,714.07,742.09,-302.35,-90.58,-256.52,-24.64,248.42,104.09,240,54.57
667.54,663.79,-419.49,-73.4,-404.81,-43.57,93.59,14.53,153.26,37.02,720.9,744.11,-303.5,-93.73,-256.23,-20.92,249.86,103.23,233.98,55.15
668.15,663.91,-420.35,-76.27,-405.38,-44.43,93.3,14.24,147.24,36.16,716.27,748.14,-300.35,-90.87,-251.08,-22.06,249.57,103.52,234.84,58.01
669.13,665.26,-421.79,-76.84,-404.52,-38.13,96.17,16.82,146.1,36.45,719.68,743.01,-305.22,-86.85,-260.53,-20.06,250.72,103.8,234.84,56.87
668.21,666.9,-419.49,-74.26,-404.24,-42.14,93.87,19.4,145.24,35.59,716.88,751.74,-302.35,-89.43,-262.25,-18.63,243.84,99.5,234.27,54.86
669.62,665.74,-420.64,-78.27,-404.24,-44.43,93.87,14.81,144.66,35.3,721.09,744.66,-302.64,-92.01,-254.51,-23.78,257.02,102.94,237.71,57.44
669.19,667.03,-420.64,-76.84,-406.82,-44.43,97.03,17.11,142.37,36.45,717.91,750.27,-302.07,-85.42,-259.67,-21.2,250.72,102.08,234.27,55.43
670.9,668.19,-422.07,-74.55,-404.52,-43.28,95.31,17.11,142.37,36.74,719.38,747.28,-305.79,-83.7,-257.67,-22.06,255.87,104.95,236.56,56.87
669.92,669.04,-421.21,-78.84,-406.82,-43.57,100.18,16.53,145.52,35.3,721.27,752.1,-312.1,-85.13,-258.81,-17.48,247.28,108.67,242.58,56.87
669.68,668.49,-420.93,-73.69,-406.24,-44.43,94.73,16.82,146.38,36.16,723.16,750.09,-302.07,-90.87,-264.83,-20.63,249.86,103.52,235.7,55.72
673.71,670.75,-419.49,-76.55,-408.82,-39.84,94.45,15.96,148.39,31.29,718.95,748.68,-309.8,-86.85,-252.79,-21.78,252.44,112.97,237.71,59.16
671.63,670.44,-419.78,-78.56,-406.82,-42.71,94.73,19.4,144.95,38.17,724.51,749.3,-304.07,-89.15,-261.96,-21.49,247.85,97.21,235.42,54
674.56,672.7,-419.78,-76.84,-408.25,-39.56,95.31,12.52,146.67,33.3,726.28,754.97,-304.93,-95.45,-261.1,-21.49,253.3,102.66,240.86,59.16
671.81,673.31,-420.64,-74.26,-407.67,-42.42,93.59,13.38,146.1,35.88,725.24,751.37,-308.66,-82.27,-263.11,-21.78,250.14,105.52,237.13,57.44
680.3,675.51,-422.07,-73.4,-409.11,-42.42,93.01,14.24,148.68,36.74,726.03,753.81,-310.95,-85.13,-259.96,-24.64,252.44,106.1,243.15,59.73
676.09,672.21,-420.07,-76.55,-410.25,-40.42,93.3,17.39,146.96,38.74,725.91,753.99,-304.93,-84.56,-259.67,-20.92,251.58,103.8,239.43,56.87
676.76,673.98,-421.21,-75.98,-409.97,-42.71,91.29,19.11,144.66,38.17,727.98,755.15,-312.96,-88.57,-257.38,-21.2,250.72,104.95,234.27,54.29
674.32,674.78,-422.93,-75.69,-412.26,-41.28,93.3,15.1,146.96,35.02,724.2,756.01,-304.36,-88.57,-267.12,-23.78,250.14,106.38,238.28,56.29
677.31,674.66,-424.37,-75.41,-409.97,-44.72,91.58,19.11,150.68,34.44,732.93,759.24,-307.22,-87.43,-263.68,-25.79,250.43,104.09,238.85,62.6
677.98,676.12,-422.07,-74.55,-411.69,-42.71,91.01,18.83,144.09,35.02,724.69,759.12,-306.94,-91.15,-261.1,-27.8,254.16,105.52,237.99,60.59
679.93,676.3,-428.95,-74.26,-410.83,-39.84,93.3,18.25,148.68,36.74,733.54,760.04,-307.22,-85.13,-265.12,-15.47,253.3,102.08,240.57,55.43
678.47,678.01,-423.79,-75.12,-412.55,-42.14,94.73,20.83,144.38,35.88,725.67,758.94,-308.66,-89.72,-265.4,-22.35,252.72,106.1,237.99,57.73
679.87,679.35,-425.51,-69.1,-412.83,-43.57,93.87,17.11,149.54,36.45,730.61,759.73,-307.22,-88,-262.82,-22.92,256.45,107.53,241.15,54
679.63,679.42,-424.08,-76.55,-413.12,-43.57,93.59,14.81,144.66,37.88,732.68,759.49,-307.51,-90.87,-262.25,-22.92,257.88,106.38,240.57,59.16
680.73,679.17,-425.8,-75.12,-412.26,-43.57,91.87,20.55,147.53,41.03,732.56,761.75,-306.36,-91.15,-259.39,-20.06,255.02,107.81,235.42,60.88
681.95,680.27,-424.08,-74.55,-411.4,-42.42,93.59,19.97,146.38,36.16,737.38,760.95,-307.51,-88.57,-267.98,-21.49,257.88,106.1,244.01,59.73
684.27,680.76,-424.37,-78.84,-413.41,-40.99,96.17,18.25,146.96,36.16,733.17,762.48,-308.08,-92.58,-257.38,-21.78,252.44,104.38,238.28,62.02
682.13,681.19,-425.8,-77.12,-412.83,-45,95.59,17.97,146.1,42.18,731.83,755.58,-308.94,-89.72,-264.83,-23.5,251,110.39,241.72,57.44
685.49,681.49,-425.23,-78.27,-409.97,-41.85,96.17,18.25,147.53,34.44,735.8,763.52,-308.37,-88.57,-265.4,-22.06,255.3,111.25,240.57,61.45
683.9,683.69,-427.52,-77.98,-412.83,-43.86,95.31,18.25,147.53,35.88,733.54,766.75,-308.37,-85.13,-265.12,-21.2,257.31,108.67,238.28,60.3
684.27,683.44,-428.38,-77.12,-413.69,-45.58,95.02,18.54,146.96,38.17,736.29,767.67,-308.66,-95.45,-266.55,-25.22,255.87,110.68,235.99,62.6
685.79,683.81,-425.23,-76.55,-414.27,-45,93.87,18.54,149.25,36.74,743.73,765.71,-312.96,-84.27,-264.83,-15.47,258.17,108.67,248.31,60.59
685.06,684.42,-426.66,-74.55,-415.7,-45.29,95.88,16.53,148.68,34.73,734.27,766.75,-308.37,-85.42,-267.7,-21.78,256.73,106.95,238.57,62.02
687.07,684.24,-425.8,-75.98,-412.55,-46.72,96.17,21.12,147.53,37.6,738.67,769.07,-309.23,-88,-265.69,-23.21,258.74,109.25,243.15,57.44
681.15,685.28,-426.66,-78.27,-415.7,-45.86,94.73,16.82,148.39,37.31,738.73,766.69,-306.08,-91.44,-271.42,-21.49,257.59,106.95,245.44,58.3
684.33,685.89,-426.37,-78.84,-413.41,-47.58,101.61,17.97,150.11,36.45,740.07,767.48,-308.08,-90.87,-266.26,-22.35,257.59,108.67,241.72,60.02
677.43,685.89,-426.95,-78.84,-415.12,-44.14,95.59,19.4,148.68,37.6,738.06,772.85,-310.66,-90.58,-266.26,-24.64,255.87,110.97,242.01,67.75
690,687.72,-425.51,-77.12,-416.56,-43,95.88,19.69,148.96,37.88,746.42,767.97,-310.95,-84.85,-265.12,-20.63,257.88,108.39,240.57,60.3
689.27,687.72,-427.52,-78.56,-414.84,-45.86,96.45,17.11,146.96,35.59,737.99,772,-308.94,-98.32,-267.12,-22.92,257.88,112.97,242.29,60.88
690.12,685.95,-427.8,-78.84,-416.27,-43.57,93.59,21.41,150.97,36.16,738.42,771.02,-316.68,-90.87,-267.12,-24.93,257.59,108.96,240.57,59.16
692.2,686.13,-428.09,-73.97,-415.12,-44.72,99.6,12.81,146.96,35.3,738.85,773.22,-312.96,-94.02,-268.84,-27.51,261.03,110.68,243.44,67.75
692.08,686.86,-427.52,-78.84,-415.7,-45.29,94.73,22.84,148.68,36.45,747.82,773.04,-315.53,-93.44,-270.27,-25.5,255.59,110.11,242.01,67.75
692.57,690.34,-429.81,-78.27,-417.42,-43.57,98.46,16.82,143.52,37.6,739.46,774.93,-309.8,-92.01,-268.55,-24.07,259.89,111.54,241.72,62.31
692.93,690.95,-429.24,-73.4,-417.42,-44.43,95.88,15.96,142.95,37.31,749.84,770.41,-313.82,-92.01,-269.13,-21.49,258.74,109.53,245.44,60.88
693.54,691.74,-432.1,-71.39,-416.56,-45.86,99.6,15.96,153.26,37.02,747.15,772.24,-309.23,-89.72,-267.98,-28.94,259.89,113.26,240.86,61.45
694.21,692.17,-429.52,-75.69,-416.27,-44.72,95.88,16.82,144.38,36.45,744.83,779.02,-311.81,-85.42,-270.27,-24.64,260.75,106.67,240.86,61.16
694.52,692.17,-430.38,-79.42,-419.14,-43.28,96.74,18.25,149.25,38.17,743.55,775.23,-316.39,-87.14,-269.13,-22.64,260.75,110.68,240.57,67.75
696.35,694.86,-428.09,-72.54,-417.42,-44.72,96.45,17.11,147.82,36.74,746.17,780.55,-314.39,-89.72,-267.12,-21.78,253.01,108.39,245.73,61.74
696.11,693.94,-429.81,-75.69,-418.28,-43.57,97.6,18.54,149.54,38.74,747.09,778.35,-314.96,-83.7,-271.99,-22.92,260.17,120.42,242.01,67.75
697.39,695.04,-427.8,-73.69,-417.13,-43.28,99.03,16.82,153.83,36.16,748.13,778.96,-317.83,-87.14,-270.27,-24.64,261.61,105.81,241.43,61.74
697.94,695.77,-429.24,-77.12,-420.86,-42.14,97.89,17.39,151.54,36.45,749.1,779.26,-316.68,-86.57,-266.84,-24.93,261.61,116.7,248.31,72.63
696.23,697.06,-430.38,-75.98,-413.69,-43,99.32,18.54,151.26,35.88,752.03,781.09,-310.66,-90.87,-272.28,-23.78,260.75,110.68,241.72,63.17
694.76,696.38,-428.66,-78.56,-420.28,-40.42,96.74,16.82,152.12,35.02,746.78,780.73,-315.25,-93.16,-272.28,-23.78,262.75,110.68,245.16,62.31
699.28,701.94,-432.68,-77.12,-419.14,-45.29,101.32,15.1,150.68,34.73,744.89,781.28,-313.24,-92.01,-267.98,-20.63,259.31,111.83,238.57,61.45
699.65,697.85,-428.95,-77.12,-419.71,-47.58,96.74,15.96,152.69,35.02,749.96,782.01,-313.53,-91.44,-270.27,-24.07,262.75,109.82,248.31,67.75
700.32,700.05,-429.81,-78.27,-420.28,-36.12,98.46,17.97,150.97,35.02,753.99,783.35,-314.96,-94.59,-276.01,-19.49,262.18,109.53,247.45,60.3
702.82,699.07,-430.1,-78.84,-417.7,-40.99,95.88,17.11,150.11,36.74,748.43,787.44,-313.82,-92.01,-266.26,-30.37,260.17,117.56,245.44,63.46
696.23,699.07,-428.66,-78.84,-420.86,-41.85,97.89,18.83,152.4,38.74,754.96,782.56,-314.1,-93.73,-266.84,-24.64,261.61,111.25,242.87,68.33
700.74,699.8,-430.67,-76.55,-419.71,-42.42,99.03,16.25,149.82,35.88,753.5,775.66,-314.96,-88.57,-276.29,-25.5,263.33,109.53,248.02,63.17
701.72,700.78,-432.96,-77.7,-421.14,-43.57,95.59,14.53,151.83,36.45,750.81,788.11,-316.11,-90.58,-271.99,-25.22,263.33,113.55,246.3,62.88
702.33,702.43,-430.38,-76.27,-416.27,-46.44,94.73,17.97,152.12,36.16,748,790.07,-314.67,-90.29,-273.71,-16.91,268.2,110.11,248.6,62.31
704.1,700.47,-430.67,-83.14,-422.86,-40.13,96.45,18.83,151.26,37.6,759.66,789.64,-315.82,-91.15,-274.57,-26.08,260.17,114.12,247.45,63.17
704.65,704.26,-431.53,-81.14,-420.86,-41.85,96.74,16.82,150.4,37.31,751.97,785.31,-317.83,-92.58,-274.29,-16.62,260.17,114.41,253.18,67.75
705.26,700.72,-432.39,-75.41,-420.28,-45,93.59,17.97,150.11,35.59,754.6,791.23,-312.96,-92.3,-273.71,-23.21,266.76,116.12,247.45,67.75
701.66,705.36,-428.95,-80.56,-421.14,-43.86,98.75,18.25,150.4,39.31,758.14,787.99,-315.53,-89.15,-271.99,-23.78,256.73,108.96,247.45,67.75
706.48,704.32,-435.26,-76.55,-422,-44.43,102.47,16.25,147.53,36.74,761.07,787.26,-315.82,-86.85,-273.43,-23.21,267.91,114.41,248.88,67.75
707.28,706.03,-433.82,-75.41,-422,-45.58,102.76,19.97,156.13,36.16,756.85,790.74,-320.98,-84.56,-274.86,-21.2,269.06,111.54,250.6,67.75
706.54,704.68,-432.1,-74.26,-422.29,-44.14,95.31,16.25,150.97,37.02,757.59,792.08,-314.39,-89.72,-274.86,-22.92,262.47,117.84,253.18,61.45
709.84,706.58,-433.82,-69.39,-421.72,-45.58,98.75,18.54,150.97,39.6,758.87,790.25,-323.56,-82.84,-273.71,-22.06,265.62,109.82,244.3,67.75
706.85,706.39,-434.4,-80.85,-422,-46.72,95.59,15.1,153.26,36.74,758.62,793.79,-318.4,-85.13,-276.29,-21.2,264.47,114.69,252.89,63.17
709.41,708.04,-436.4,-78.56,-422.58,-43,99.03,19.69,150.4,41.89,760.03,791.9,-316.97,-86.85,-271.71,-21.78,263.61,108.39,248.02,67.75
709.72,707.13,-432.1,-77.12,-428.31,-45.58,99.03,15.96,150.68,40.46,763.26,793.79,-315.53,-92.58,-273.43,-24.07,264.47,113.26,257.77,60.88
711.12,708.53,-433.82,-76.55,-419.71,-42.14,99.03,17.97,151.54,39.31,761.19,793.42,-326.42,-81.12,-271.99,-23.78,263.9,114.12,246.02,67.75
711,708.16,-434.68,-79.7,-427.45,-44.43,99.03,20.55,152.12,39.6,762.53,794.95,-315.53,-82.56,-279.44,-21.2,263.33,110.97,248.02,68.61
711.61,709.81,-435.54,-78.84,-425.44,-46.44,99.03,13.1,154.12,38.46,767.54,795.93,-319.55,-87.14,-271.99,-22.06,264.47,110.68,253.18,74.63
712.16,710.6,-435.83,-73.97,-424.01,-45.86,97.89,18.25,154.98,39.03,756.43,796.29,-318.97,-81.7,-269.7,-22.92,263.33,113.55,249.74,69.47
713.93,710.18,-431.53,-80.56,-426.3,-42.42,100.75,18.83,157.85,38.17,777.55,798.61,-318.4,-82.56,-278.58,-18.63,262.18,113.55,250.89,67.75
715.7,710.54,-434.4,-75.98,-416.84,-47.58,99.32,18.54,154.12,37.31,759.6,799.83,-318.97,-91.15,-275.72,-15.76,264.47,113.55,250.32,70.62
713.01,710.48,-435.26,-77.12,-422.86,-43,101.61,18.83,154.98,37.31,769.31,801.05,-320.69,-92.87,-276.29,-21.78,266.19,110.68,251.46,67.75
711.73,711.28,-435.83,-83.72,-428.02,-40.42,98.17,19.4,156.7,36.45,766.93,797.7,-321.84,-91.44,-282.88,-27.51,264.18,114.12,253.47,67.75
714.97,712.44,-433.54,-79.42,-426.59,-45.58,100.18,17.97,157.85,41.61,768.33,797.02,-321.27,-87.71,-281.74,-22.06,275.93,111.54,253.47,67.75
715.64,712.01,-434.97,-77.12,-428.88,-44.72,100.18,16.53,157.27,37.02,765.58,803.49,-316.97,-90.87,-278.01,-23.78,263.33,115.26,253.75,67.75
718.81,715.18,-433.82,-71.97,-422.29,-46.15,99.89,18.54,157.85,42.47,772.42,804.9,-320.98,-89.43,-278.3,-15.19,266.19,109.53,250.32,67.75
716.37,715.3,-436.11,-77.7,-426.59,-45,105.62,18.54,156.41,33.87,759.91,800.69,-320.69,-93.73,-278.01,-24.36,267.34,120.42,254.33,68.33
717.47,713.66,-436.4,-74.55,-426.59,-43.28,102.18,30.57,158.71,35.3,768.27,806.85,-322.41,-91.44,-278.58,-24.07,265.04,110.11,250.32,68.33
726.5,716.16,-438.41,-78.56,-428.59,-46.44,102.76,20.55,157.27,36.74,773.39,799.04,-326.42,-83.13,-280.02,-23.78,264.47,109.82,251.75,68.9
722.23,715.85,-443.85,-79.13,-425.15,-43.57,102.47,17.68,153.83,39.03,770.95,808.93,-318.4,-90.29,-278.58,-24.64,266.76,110.97,256.62,67.75
716.74,717.32,-437.55,-78.27,-430.6,-41.85,103.9,18.54,161.28,36.45,770.89,804.1,-329.58,-88.29,-276.01,-23.5,261.32,110.11,254.04,68.9
721.37,718.17,-435.54,-79.42,-428.31,-44.14,101.9,19.11,155.55,39.31,771.56,801.79,-319.55,-92.01,-284.03,-24.64,269.06,114.12,260.35,68.33
721.5,717.93,-436.11,-78.27,-426.59,-43.28,103.9,17.11,160.43,36.16,771.93,813.99,-320.98,-90.29,-279.44,-24.07,259.89,112.11,252.04,60.88
721.37,719.94,-436.11,-65.66,-428.31,-42.14,102.47,20.83,157.27,37.31,773.15,806,-322.98,-88,-281.45,-22.92,266.76,114.41,252.61,59.44
720.03,718.11,-438.98,-82.28,-428.88,-40.99,101.61,16.82,158.42,38.74,771.14,808.8,-322.98,-93.16,-278.3,-27.8,266.76,119.28,252.04,68.9
721.92,720.8,-439.55,-77.7,-432.32,-42.42,101.9,16.53,156.13,37.02,776.93,807.28,-324.42,-90.29,-280.88,-23.5,264.76,113.83,248.02,63.74
722.66,721.04,-437.55,-77.12,-424.87,-43,100.46,21.12,154.69,40.46,774.55,810.39,-330.44,-89.43,-275.72,-25.22,267.62,112.11,250.03,71.48
728.21,721.96,-439.27,-78.84,-422,-44.14,100.18,17.11,158.99,40.17,776.45,809.84,-316.68,-87.71,-285.75,-24.64,265.04,112.97,255.19,70.91
725.16,721.1,-439.27,-79.13,-428.88,-41.85,99.03,17.39,157.27,38.74,775.59,811.43,-327.28,-85.99,-278.87,-21.78,269.34,116.7,256.62,67.75
725.1,721.04,-440.41,-81.71,-430.03,-43.57,101.9,19.11,156.41,39.31,775.04,811.37,-323.27,-88.86,-282.6,-24.64,264.76,110.97,254.33,63.46
726.38,723.73,-440.13,-79.13,-430.03,-45.86,100.18,17.39,157.56,39.31,765.83,813.14,-323.84,-92.58,-284.6,-21.2,268.2,114.41,253.18,68.33
730.22,725.62,-438.41,-76.55,-430.03,-45.29,100.18,17.97,160.14,42.18,781.09,812.59,-324.99,-94.02,-278.87,-23.78,264.76,115.55,254.9,67.75
722.53,726.66,-438.69,-78.27,-426.3,-46.15,100.18,17.39,158.99,36.16,781.39,817.65,-324.7,-92.01,-284.03,-25.79,270.2,116.7,263.5,67.75
731.75,724.58,-438.41,-75.98,-430.6,-44.43,96.45,16.53,157.27,36.74,771.99,813.69,-325.56,-88,-282.02,-24.36,267.05,116.98,254.9,67.75
728.7,724.83,-440.41,-75.98,-431.17,-45,100.75,18.83,161,37.88,778.52,816.07,-325.28,-93.73,-281.16,-15.19,272.21,114.12,251.18,72.05
729.37,725.5,-438.41,-79.13,-431.74,-45.86,96.17,21.69,158.13,39.03,779.99,817.65,-326.42,-97.17,-283.46,-24.07,271.06,116.7,253.47,70.62
730.1,723.67,-444.42,-76.84,-430.03,-45.29,103.62,18.54,157.85,38.46,782,816.86,-327.57,-94.02,-276.29,-19.49,267.34,112.97,255.76,72.34
730.22,732.27,-438.98,-73.69,-430.89,-47.87,102.76,16.53,160.43,38.17,775.65,816.49,-321.84,-89.72,-285.17,-25.79,263.9,115.84,253.18,70.91
731.69,725.44,-447,-79.13,-431.74,-44.72,101.32,21.41,155.84,38.17,788.47,819.36,-329,-92.58,-285.17,-24.64,271.92,116.41,254.33,68.9
731.51,727.39,-434.68,-73.4,-434.32,-42.14,103.33,22.84,151.54,34.73,777.79,814.72,-324.13,-89.15,-284.03,-22.92,262.47,116.12,258.05,67.75
731.63,727.88,-439.84,-72.25,-433.18,-43.57,104.19,17.11,160.14,36.16,779.07,823.39,-327.57,-95.45,-283.74,-26.36,273.93,118.99,250.6,68.33
733.15,730.2,-434.97,-74.26,-430.89,-44.72,102.47,19.4,161.86,39.89,785.97,819.3,-327.57,-85.13,-286.61,-21.2,265.04,116.41,258.34,70.62
733.46,730.32,-444.14,-77.12,-432.32,-46.15,102.76,18.83,154.69,43.33,785.48,820.95,-322.41,-94.59,-290.62,-13.75,268.48,114.98,252.04,68.9
734.8,729.95,-446.43,-75.41,-435.47,-43,102.76,18.54,160.14,42.18,787.49,819.61,-329.58,-92.58,-284.03,-22.92,269.63,119.28,256.91,71.48
735.11,731.66,-443.28,-79.99,-431.17,-38.99,102.76,19.69,156.7,37.6,779.8,821.19,-327.86,-94.88,-290.33,-22.92,273.64,110.39,253.75,67.75
735.29,732.03,-443.28,-70.82,-437.76,-43,104.76,18.83,160.14,38.46,791.34,820.22,-325.56,-91.72,-286.03,-23.5,265.04,116.41,258.91,70.05
736.51,733.13,-442.42,-76.84,-432.89,-47.01,103.9,17.11,159.85,30.15,784.75,827.42,-333.87,-93.16,-282.88,-33.81,273.64,112.97,252.61,69.47
738.71,733.13,-441.85,-75.98,-428.88,-44.72,99.6,16.82,160.14,35.3,789.39,829.37,-329.58,-85.99,-285.75,-24.36,260.46,113.26,258.34,70.05
733.22,734.41,-442.42,-78.84,-428.59,-43.28,100.75,19.4,162.14,42.18,788.71,824.25,-328.14,-94.88,-287.18,-21.2,271.64,114.69,257.77,68.33
734.44,733.74,-442.42,-78.56,-426.01,-46.44,101.32,17.39,161,37.31,785.17,827.42,-330.15,-83.7,-285.17,-22.35,270.78,116.12,259.49,69.19
738.83,734.71,-441.56,-79.42,-436.33,-44.43,103.04,18.54,161.57,38.17,787.98,828.4,-330.44,-94.88,-283.17,-22.06,277.65,113.55,255.47,70.05
739.2,733.13,-439.84,-80.28,-433.75,-45,100.46,18.54,161.86,39.89,791.46,824.06,-327,-94.3,-285.75,-21.49,271.06,112.69,254.9,71.77
740.6,732.27,-441.85,-80.56,-435.47,-39.84,103.62,19.69,162.14,37.6,787.49,829.5,-329,-85.71,-288.61,-21.2,271.92,107.53,256.91,74.92
744.93,733,-441.85,-79.99,-433.75,-43.57,103.62,18.25,161.86,39.03,794.94,830.47,-330.44,-90.58,-284.6,-22.35,272.49,118.42,258.34,71.19
742.74,734.35,-441.27,-77.12,-434.9,-41.28,105.62,21.12,160.71,39.31,787.55,828.4,-328.14,-93.73,-294.34,-26.36,272.49,117.56,256.05,68.04
749.69,741.67,-442.42,-82.28,-434.61,-45.29,105.91,21.41,162.43,39.31,791.71,830.72,-327.86,-86.57,-287.18,-16.33,269.06,116.12,250.32,70.33
740.05,737.58,-443.85,-78.27,-433.46,-47.01,105.91,18.25,160.14,39.31,792.93,828.4,-329.58,-90.29,-290.33,-24.64,275.07,116.12,256.62,71.19
742.25,738.13,-442.71,-81.42,-435.47,-44.72,101.9,17.11,157.27,38.17,795.61,832.49,-329.29,-91.72,-285.17,-24.93,274.79,116.41,254.61,72.34
740.3,742.71,-443.57,-74.83,-435.18,-44.72,110.49,17.97,159.57,39.89,794.02,832.49,-330.15,-88.29,-290.62,-21.2,272.78,117.56,258.05,76.35
744.57,737.89,-442.42,-79.99,-436.9,-41.85,104.76,14.53,164.72,37.6,791.09,831.81,-329.86,-91.72,-289.76,-24.07,271.64,111.25,257.48,68.9
744.51,738.5,-449.01,-76.55,-438.62,-43.57,103.04,21.12,162.14,40.46,798.05,833.77,-332.44,-92.58,-288.33,-23.78,273.07,119.28,255.76,67.75
745.36,741.24,-444.71,-75.12,-431.17,-45.86,103.9,5.93,156.13,43.33,793.17,834.01,-329,-89.43,-287.47,-26.08,270.78,114.98,258.91,73.77
746.09,740.15,-445.86,-80.28,-438.34,-45.29,105.34,17.11,161.86,36.45,793.29,835.72,-333.01,-92.01,-284.03,-24.07,276.79,115.84,262.64,68.9
746.28,740.82,-457.89,-78.84,-437.76,-43.28,105.05,13.95,156.13,38.74,802.45,835.54,-331.58,-91.44,-288.04,-25.5,271.92,117.56,256.91,72.91
746.83,742.83,-449.58,-82,-436.04,-42.42,103.33,18.83,163,40.75,794.27,831.39,-330.44,-93.73,-288.04,-24.64,273.07,121,257.48,72.63
746.89,743.56,-442.13,-74.83,-438.91,-49.3,104.76,17.11,158.99,45.91,799.21,838.16,-331.58,-95.16,-292.62,-23.21,278.23,117.27,261.2,70.91
748.23,743.75,-445.28,-76.84,-434.32,-43.57,102.47,20.26,159.57,47.05,800.92,835.48,-336.45,-92.01,-292.62,-22.92,272.78,114.41,254.9,68.61
749.21,744.42,-443.85,-71.39,-432.89,-43.28,103.33,21.12,166.44,38.74,796.47,838.53,-331.01,-91.72,-290.62,-26.36,276.51,118.99,258.63,70.05
749.45,744.42,-444.42,-74.83,-442.06,-44.72,108.2,17.97,162.72,43.04,803.18,841.95,-334.73,-85.13,-289.76,-23.78,269.06,120.71,262.35,74.35
748.9,745.58,-447.58,-79.99,-439.2,-42.71,105.62,19.4,164.44,30.72,799.09,837,-333.3,-97.74,-289.76,-25.22,273.35,118.13,258.91,69.19
750.49,746.37,-445.86,-78.27,-442.92,-44.14,102.18,16.82,164.44,40.46,797.56,843.9,-335.88,-95.74,-290.91,-29.23,274.79,117.27,260.63,71.48
749.94,748.81,-446.72,-77.12,-438.05,-45,101.9,23.98,164.72,40.46,797.32,840.05,-335.88,-86.85,-289.76,-27.22,275.65,114.98,259.49,72.91
751.83,747.35,-446.14,-76.55,-438.91,-45.86,103.62,21.12,161.86,39.03,796.83,840.18,-331.29,-92.01,-289.76,-18.34,273.93,122.72,260.06,69.47
751.22,748.69,-448.72,-77.12,-440.63,-49.87,103.33,18.83,166.44,38.17,805.13,843.59,-332.73,-92.01,-287.18,-25.22,277.65,115.26,261.2,77.5
751.28,748.02,-449.01,-79.42,-441.2,-45.86,105.05,21.12,167.02,44.19,797.02,839.87,-334.45,-100.03,-288.61,-22.92,278.8,115.84,258.34,70.62
750.12,750.16,-445.86,-78.27,-440.34,-54.75,101.32,20.55,164.72,40.75,802.14,843.9,-334.73,-95.45,-289.76,-24.07,278.23,120.14,258.05,73.77
757.08,751.8,-444.14,-77.98,-440.63,-39.56,105.34,22.26,165.3,40.75,802.81,847.2,-333.87,-103.19,-288.61,-23.21,279.66,119.85,258.05,72.34
757.02,750.28,-446.72,-82,-437.48,-46.44,105.91,22.84,167.59,43.9,806.78,842.43,-336.17,-92.58,-290.91,-22.06,273.93,118.7,260.63,71.77
755.74,751.13,-445.86,-77.7,-443.21,-43.57,99.6,19.97,164.72,41.32,803.55,842.19,-333.59,-94.3,-286.89,-20.06,277.94,118.99,256.91,72.05
755.74,750.46,-445.86,-71.97,-436.9,-43.57,112.21,19.4,165.58,38.17,807.09,844.51,-338.46,-89.72,-291.77,-25.22,280.8,118.7,263.78,74.63
757.26,752.78,-447.58,-80.28,-442.92,-43,100.46,21.41,165.3,40.75,810.75,848.42,-329,-88,-293.2,-22.06,277.37,116.7,259.2,74.63
755.55,753.88,-446.43,-76.27,-442.06,-43.57,105.62,15.67,165.58,38.74,809.65,847.07,-343.9,-94.88,-294.06,-14.61,275.36,117.84,259.77,75.21
759.22,751.56,-445.28,-79.7,-438.05,-45.58,107.63,16.25,163.58,37.6,809.16,842.13,-334.73,-90.29,-289.19,-23.21,276.51,117.84,261.78,73.2
750.55,753.63,-449.01,-79.99,-441.49,-47.01,105.91,19.4,163.29,35.88,807.7,853.18,-336.74,-87.43,-291.48,-22.06,278.8,119.85,265.79,69.47
761.17,754,-445.86,-81.14,-440.91,-39.84,106.2,21.41,163.29,42.75,811.36,848.29,-334.45,-89.72,-292.05,-20.06,275.07,117.56,264.07,74.63
765.08,755.34,-451.3,-78.56,-438.62,-49.87,105.34,18.25,168.45,39.31,813.68,853.79,-339.89,-86.28,-292.91,-22.92,279.09,116.98,257.19,74.35
