 Draw_LOAD2, Draw_LOAD3, Draw_STN01, Draw_STN02, Draw_STN03, Draw_STN04, Draw_STN05, Draw_STN06, Draw_STN07, Draw_STN08, Pin_LOAD2, Pin_LOAD3, Pin_STN01, Pin_STN02, Pin_STN03, Pin_STN04, Pin_STN05, Pin_STN06,Pin_STN07,Pin_STN08
339.54,436.86,-60.16,-12.65,-128.29,-13.48,-7.85,-6.96,46.09,0.06,156.27,223.17,-4.91,21.18,-24.99,3.44,-11.19,18.41,29.39,47.12
338.68,435.7,-69.62,-16.38,-126.28,-10.9,-8.42,-4.38,44.66,-0.52,160.36,222.2,-4.05,23.75,-24.13,0.57,-15.49,18.12,25.09,48.56
338.32,438.39,-51.56,-14.66,-126.57,-12.34,-4.7,-6.1,41.79,2.06,158.65,217.19,-4.34,26.05,-23.27,1.72,-12.62,16.69,25.09,46.55
336.24,433.81,-59.3,-18.96,-122.84,-14.34,-6.71,-12.12,52.68,3.21,156.94,223.23,-1.76,26.62,-23.84,0.57,-14.06,14.4,30.25,47.41
335.27,432.41,-54.72,-12.94,-129.15,-12.05,-7.85,-7.54,33.77,5.79,155.35,217.68,-2.91,28.91,-23.84,2.87,-14.63,13.25,26.81,46.55
334.66,431.49,-56.44,-14.94,-126.28,-11.48,-9.28,-3.81,43.8,-1.09,154.74,215.91,0.82,23.18,-22.98,2.87,-14.91,13.25,24.51,49.42
333.44,430.03,-56.15,-12.36,-127.43,-13.77,-8.14,-4.1,41.51,3.78,151.93,215.36,0.82,26.62,-23.27,2.58,-14.91,15.26,27.67,50.28
327.82,428.62,-55,-14.37,-128.29,-17.21,-7.28,-4.67,41.51,-15.99,154.5,213.96,-1.76,25.19,-23.27,0.57,-14.63,13.25,23.08,45.98
334.17,428.07,-54.72,-14.08,-128.86,-11.48,-7.28,-5.82,38.93,-2.81,152.55,212.8,-0.9,22.04,-22.69,0.57,-16.06,13.54,25.95,49.7
330.26,426.36,-54.14,-12.36,-121.41,-11.48,-8.71,-2.95,41.22,3.21,153.52,210.78,-2.05,26.62,-24.13,0.29,-17.49,14.69,27.38,49.99
328.61,426.18,-54.72,-16.09,-124.56,-12.91,-6.99,-4.1,42.08,0.34,150.35,209.26,-0.04,27.48,-23.27,1.15,-17.21,12.11,21.94,49.13
330.38,429.54,-55.58,-15.23,-126.28,-9.76,-13.3,-2.09,42.08,0.92,149.25,208.95,1.39,22.32,-22.12,0.86,-20.36,12.97,21.36,47.12
324.77,421.91,-55,-18.38,-112.24,-18.35,-4.99,-6.96,41.51,4.07,148.33,208.89,-0.04,22.04,-26.13,0.29,-16.63,12.39,22.8,47.7
319.64,423.56,-55.86,-12.94,-123.99,-3.45,-8.14,-8.68,41.22,5.5,147.85,206.51,2.54,21.18,-22.41,0.86,-17.49,12.68,19.93,50.56
323.06,421.85,-52.14,-13.8,-123.7,-15.49,-10.72,-4.1,40.07,5.5,147.11,205.23,3.11,28.63,-28.43,3.15,-20.07,12.97,20.5,43.68
324.16,419.22,-52.71,-17.52,-123.13,-11.76,-14.16,-5.24,39.21,-0.23,145.1,203.88,5.4,20.32,-22.41,-1.72,-20.93,10.96,20.22,48.27
320.5,418.92,-54.43,-15.23,-121.41,-17.78,-15.02,-5.24,36.06,0.06,143.27,203.4,1.96,24.61,-22.12,0.57,-19.21,10.1,22.8,45.4
319.89,419.28,-54.43,-19.53,-121.98,-11.19,-13.3,-3.52,39.21,0.63,144.61,201.75,4.26,25.47,-22.98,0.57,-20.93,11.53,14.77,45.98
320.25,412.08,-52.71,-16.38,-120.26,-15.49,-11.29,-4.1,41.51,-0.23,141.74,200.28,4.26,18.88,-20.98,1.43,-22.65,12.68,16.2,47.41
317.81,415.13,-57.87,-18.38,-122.84,-11.48,-13.01,-3.81,38.93,2.64,139.91,198.7,6.55,22.04,-23.27,3.15,-20.93,11.82,17.06,45.4
316.96,414.83,-51.85,-16.38,-120.26,-9.18,-10.43,-4.96,40.36,1.78,140.28,198.76,5.97,21.18,-21.55,0.29,-23.8,10.67,18.78,46.55
317.2,412.45,-52.14,-19.53,-119.69,-10.62,-15.02,-4.67,40.36,2.64,130.33,196.5,4.83,21.75,-24.41,0.57,-20.93,9.81,16.78,48.84
314.15,410.62,-56.15,-20.39,-117.69,-11.48,-9.86,-4.1,37.21,-1.09,136.8,199.12,5.11,24.9,-23.55,1.72,-19.21,10.39,15.06,46.55
316.96,409.95,-65.03,-17.24,-118.26,-14.34,-13.87,-4.1,37.78,-0.23,136,196.8,5.4,24.04,-23.27,-2.29,-21.79,7.81,14.77,43.68
310.73,408.79,-51.85,-19.53,-121.12,-10.62,-8.71,-5.82,39.21,0.34,135.27,193.2,8.84,24.9,-23.27,5.16,-24.08,13.54,13.63,44.26
315.86,407.02,-51.85,-13.22,-119.12,-10.62,-4.99,-2.95,51.25,3.78,133.99,191.01,6.55,23.75,-22.41,0.57,-24.08,8.38,10.47,46.84
310.12,407.44,-51.56,-10.07,-117.97,-10.9,-13.87,-4.67,40.07,0.63,133.38,193.26,7.41,32.06,-22.12,2.01,-26.09,16.12,14.77,43.68
310.49,402.87,-52.42,-20.1,-119.98,-11.48,-10.72,-2.95,39.5,-5.39,133.99,189.66,8.27,28.91,-22.98,1.72,-27.24,6.66,12.48,40.53
307.25,407.14,-52.42,-18.38,-121.12,-12.62,-7.85,-6.1,38.07,-4.24,132.46,190.21,9.99,24.04,-23.27,1.72,-26.38,10.39,14.77,45.4
310.06,401.16,-48.41,-18.38,-117.97,-10.04,-10.72,-16.13,36.06,-2.24,130.02,188.63,11.71,28.91,-23.27,2.29,-26.66,7.52,9.04,44.83
305.66,402.87,-50.71,-14.37,-107.37,-16.35,-9.28,-7.25,34.06,1.2,129.72,188.2,9.7,30.06,-21.84,4.87,-25.23,6.95,16.78,42.54
305.36,398.78,-46.98,-14.08,-117.11,-8.04,-12.44,-5.53,37.5,1.49,128.31,185.21,10.56,26.91,-23.27,2.29,-27.81,6.95,11.33,41.39
305.3,400.61,-49.56,-16.66,-115.68,-11.19,-9.86,-6.39,37.21,0.63,127.7,184.66,11.42,32.35,-22.98,5.16,-27.81,6.66,6.75,43.97
307.07,399.2,-46.12,-13.8,-116.83,-13.77,-11,-7.54,35.78,0.34,125.63,183.5,11.13,27.77,-21.55,3.44,-27.52,5.8,6.18,46.26
302.92,397.19,-51.56,-11.51,-114.25,-3.17,-23.61,-4.1,36.64,-0.52,125.57,180.81,9.41,30.63,-19.83,4.01,-27.81,3.22,7.61,36.81
304.63,395.66,-48.13,-16.95,-111.96,-12.62,-9.86,-6.39,43.8,2.92,123.8,181.18,11.13,25.47,-20.4,2.87,-28.38,2.94,9.04,40.53
299.56,394.87,-47.27,-16.66,-108.52,-12.91,-16.45,-6.68,35.78,2.35,121.54,179.29,12.28,28.63,-24.7,4.3,-29.24,2.94,10.19,38.81
298.46,391.7,-50.13,-12.94,-113.67,-9.76,-9.28,-5.24,38.35,-3.38,122.76,178.8,11.99,25.47,-24.41,2.01,-29.24,4.08,8.18,43.11
294.68,392.37,-46.41,-9.5,-115.97,-12.62,-22.47,-3.52,37.5,0.06,119.83,176.54,12.28,28.34,-22.69,0.86,-29.82,1.22,8.47,38.53
305.24,392.79,-44.97,-11.22,-110.52,-11.48,-12.72,-4.67,35.2,1.78,119.83,174.77,14,27.19,-19.83,-1.72,-32.97,4.66,7.89,40.25
296.33,384.13,-48.99,-11.51,-108.52,-8.61,-13.87,-4.96,32.05,11.23,120.01,174.95,11.42,34.07,-22.41,0,-30.1,2.65,7.61,40.25
295.84,394.32,-47.27,-17.52,-108.52,-5.17,-16.16,0.77,34.92,1.49,115.74,171.66,9.13,29.49,-18.68,3.15,-28.96,3.22,7.03,38.53
292.54,390.23,-46.41,-12.36,-112.53,-13.2,-11.58,-5.24,32.91,-0.8,113.36,173.37,12.28,29.2,-22.41,-0.86,-32.68,1.79,4.17,40.82
296.88,382.79,-43.83,-16.38,-109.66,-9.18,-15.3,-7.54,31.48,2.06,118.24,169.58,11.71,28.34,-21.26,6.02,-29.53,0.93,6.75,40.25
291.32,383.64,-59.59,-15.8,-101.07,-11.76,-9.28,-1.81,32.05,0.63,114.09,170.32,11.99,24.9,-21.55,2.87,-35.55,3.8,4.46,39.67
291.99,384.62,-55.58,-12.94,-101.07,-13.77,-12.15,-5.53,29.76,2.06,113.24,172.33,14.57,27.19,-21.84,2.01,-34.11,0.93,0.44,39.39
290.47,386.51,-47.27,-13.8,-101.93,-12.62,-11,-8.11,38.35,-1.38,113.6,162.69,12.57,27.19,-21.26,1.72,-35.26,2.36,5.6,39.1
288.15,384.01,-50.42,-11.79,-105.08,-14.63,-13.87,-1.23,31.76,0.34,111.04,165.8,15.43,27.48,-21.55,0.57,-34.69,-1.07,2.74,39.1
289.55,382.05,-47.55,-24.97,-105.65,-14.63,-9.28,-7.25,34.06,-0.8,110.74,166.1,14.86,30.63,-19.26,3.44,-38.99,-0.79,2.45,39.39
288.64,379.55,-46.41,-4.63,-107.08,-5.46,-13.3,-3.81,32.34,5.22,111.53,164.88,21.45,26.91,-20.98,4.01,-39.84,1.79,1.02,39.1
279.85,379.31,-44.97,-15.23,-107.37,-15.77,-12.72,-6.1,30.04,-7.68,111.53,164.15,18.3,25.19,-21.55,3.15,-40.13,1.79,1.59,35.95
284.06,378.09,-47.27,-18.96,-111.38,-11.48,-15.3,-4.38,28.04,1.49,107.26,163.66,15.72,34.64,-20.4,4.58,-35.83,0.93,-2.13,40.25
283.81,378.15,-45.26,-13.8,-102.21,-12.62,-10.43,-5.82,29.19,-0.52,105.67,161.34,15.72,28.05,-19.54,-1.72,-38.7,-2.79,-1.28,35.37
284.36,374.97,-47.84,-17.24,-105.94,-10.33,-17.88,-2.66,29.19,1.49,105.36,161.71,15.72,27.77,-22.69,1.72,-36.98,-3.94,-3.28,39.39
282.47,375.52,-45.83,-13.8,-104.5,-7.18,-17.88,-4.38,29.19,0.92,102.74,162.38,14.57,33.5,-17.54,2.58,-39.56,-8.24,0.44,37.95
283.69,371.8,-44.97,-16.09,-107.66,-14.91,-21.61,-1.23,29.47,1.78,105.79,157.5,16.86,28.63,-21.55,2.01,-40.7,2.08,-0.99,41.11
279.48,372.47,-45.55,-14.08,-105.08,-6.89,-13.87,-3.52,31.48,2.92,104.69,157.25,16.86,28.91,-10.09,1.43,-39.27,-2.79,-3.85,37.67
281.19,371.19,-47.27,-10.36,-105.94,-9.47,-19.89,-6.39,31.48,5.22,101.46,154.14,16.29,28.91,-20.98,1.15,-40.13,-4.51,-5.57,41.39
273.25,370.7,-44.69,-12.65,-101.64,-10.33,-15.59,-5.24,26.89,-0.8,99.51,156.03,17.15,31.21,-22.69,2.58,-40.99,0.07,0.73,33.94
277.4,369.97,-46.12,-14.08,-109.95,-8.61,-14.16,-9.26,28.61,0.63,100.79,147.55,18.58,28.34,-20.4,5.73,-41.56,-3.37,-1.85,38.24
272.95,365.76,-47.55,-12.65,-102.21,-10.9,-23.04,-8.4,27.47,0.63,97.92,151.88,18.87,28.34,-20.12,10.6,-42.42,-2.51,-4.14,36.23
275.94,369.66,-47.84,-16.38,-102.5,-13.77,-13.58,-3.52,28.33,2.92,97.98,150.23,22.59,30.06,-20.98,-0.86,-45.58,-3.37,-6.15,33.66
275.94,365.02,-45.26,-20.67,-97.05,-14.91,-13.58,-8.4,29.47,-0.8,97.86,149.01,15.14,28.91,-20.12,5.44,-38.7,-3.94,-4.43,37.95
275.09,366.06,-41.25,-19.24,-95.34,-12.62,-14.16,-12.98,24.31,0.92,86.99,148.34,20.59,34.93,-19.83,3.15,-45.86,-2.51,-4.43,35.66
275.7,364.11,-48.13,-12.65,-100.78,-14.63,-13.87,5.93,28.33,-1.66,94.74,147.18,19.73,29.49,-17.82,0.57,-40.13,-3.94,-3.85,36.23
269.1,363.13,-44.4,-11.79,-102.21,-8.9,-13.87,-5.53,29.47,-0.23,92.43,145.41,20.3,26.62,-19.83,0.57,-48.15,-7.09,-4.43,37.95
270.51,362.52,-56.44,-23.54,-99.92,-20.36,-13.3,-6.39,25.46,-0.52,93.04,147,19.44,32.92,-19.54,3.15,-40.99,-11.1,-8.15,35.09
272.22,359.96,-45.55,-14.37,-97.63,-12.05,-16.45,-8.11,20.88,-0.8,91.2,152.55,23.74,34.07,-19.26,0.29,-47.87,-6.52,-7.58,33.94
271.67,361.36,-45.83,-19.24,-99.06,-11.48,-16.16,-6.1,47.24,-1.38,90.41,139.55,22.02,30.92,-15.24,2.01,-44.43,0.93,-6.43,35.95
270.32,358.86,-45.26,-12.65,-99.63,-12.34,-17.31,-6.39,27.18,-0.23,90.53,140.9,26.89,30.06,-16.68,0.57,-46.44,-6.23,-0.7,34.23
267.09,359.23,-43.54,-15.23,-102.5,-11.48,-9.28,-3.52,25.75,-3.38,85.28,140.16,23.74,30.06,-19.26,2.87,-46.15,-9.1,-8.44,31.36
267.58,358.37,-43.54,-18.1,-99.35,-14.34,-15.3,-4.67,24.89,1.78,84.31,140.65,28.04,30.63,-18.97,1.15,-46.72,-4.51,-3.57,34.51
266.3,357.21,-42.4,-18.1,-95.05,-17.21,-13.87,-11.55,26.61,-5.1,86.38,136.99,23.74,31.21,-18.68,3.73,-46.72,-10.82,-12.74,31.08
267.76,359.9,-44.11,-16.66,-85.59,-12.05,-16.16,-9.26,23.17,-0.52,84.19,137.97,22.88,35.22,-16.68,0.86,-47.3,-9.1,-10.73,35.66
263.73,351.6,-42.97,-11.79,-97.63,-17.78,-13.87,-9.26,24.31,-2.24,86.51,135.77,26.61,35.22,-17.82,-0.86,-47.01,-9.67,-10.44,31.94
262.39,353.37,-44.4,-13.8,-97.05,-12.05,-13.87,-3.81,26.03,-0.8,77.47,132.6,24.03,31.49,-19.83,-0.57,-46.72,-8.52,-6.15,31.65
260.99,352.45,-40.96,-19.53,-98.49,-19.5,-15.59,-6.96,30.04,2.64,83.45,133.15,26.32,38.08,-18.68,0.29,-50.16,-7.95,-6.15,32.51
261.96,350.13,-41.25,-14.94,-94.19,-8.32,-17.31,-9.54,24.6,-2.24,77.78,132.35,22.31,33.5,-19.83,0,-52.17,-8.81,-11.3,31.36
262.27,349.58,-40.1,-19.24,-96.48,-14.34,-16.73,-6.1,22.02,-0.8,80.28,131.92,27.18,28.05,-24.41,1.15,-52.74,-12.82,-12.45,34.8
254.7,350.74,-41.25,-18.67,-97.63,-11.19,-19.03,-5.53,20.02,-5.96,80.77,130.46,30.04,30.35,-17.25,-2.58,-55.89,-11.68,-13.31,32.22
249.21,348.73,-41.25,-19.81,-96.48,-8.61,-13.87,-9.54,21.16,-2.52,75.82,123.56,27.75,29.77,-18.68,7.74,-49.87,-10.53,-12.16,31.36
252.08,348.36,-40.68,-20.39,-96.19,-13.2,-15.02,-6.39,26.32,-1.66,78.75,132.23,27.47,37.22,-16.39,-0.57,-51.02,-11.39,-11.02,36.81
256.41,346.47,-40.96,-12.36,-95.91,-12.34,-11,-6.39,23.74,1.2,71.73,127.84,28.33,30.63,-17.54,-0.57,-50.16,-13.68,-13.02,31.08
254.39,342.26,-42.68,-20.39,-95.05,-5.75,-11.58,-6.96,24.89,0.34,76.98,126.68,31.76,29.49,-20.12,4.01,-53.89,-8.52,-12.45,31.08
253.05,342.26,-37.81,-14.66,-94.48,-9.76,-9.86,-6.1,25.17,-2.52,62.58,121.98,35.78,30.35,-12.38,2.87,-50.73,-7.67,-15.03,31.08
254.39,344.27,-43.25,-17.24,-95.05,-10.04,-14.44,1.06,22.59,-1.95,72.89,124.54,25.75,32.06,-14.96,1.15,-66.78,-11.1,-15.89,33.94
254.52,344.94,-52.14,-18.96,-95.62,-10.04,-16.73,-5.24,22.88,1.49,70.27,116.48,26.89,32.64,-15.82,4.58,-43.28,-14.26,-16.18,32.51
252.14,339.33,-61.02,-20.96,-94.48,-12.34,-13.3,1.63,19.73,-0.23,69.48,128.26,32.05,39.52,-17.25,5.16,-54.46,-12.25,-13.31,31.08
251.53,340.18,-51.56,-18.1,-89.32,-10.33,-15.3,-6.1,20.3,-3.09,72.28,113.37,32.62,42.67,-14.96,-2.87,-55.89,-12.54,-7.87,31.65
249.21,339.21,-44.4,-15.8,-95.91,-8.61,-16.16,-5.24,26.03,-3.67,63.07,118.5,36.92,40.66,-17.54,2.29,-55.32,-13.4,-7.87,31.08
249.51,337.62,-47.84,-18.96,-94.76,-12.05,-16.16,-9.83,25.75,1.2,69.17,117.64,28.9,36.36,-16.1,1.72,-57.04,-14.26,-17.04,31.08
248.72,337.86,-51.85,-19.81,-92.18,-12.91,-18.45,-6.68,24.6,-2.52,65.14,116.36,39.79,40.09,-14.1,1.72,-55.32,-14.83,-18.75,31.08
247.07,336.03,-43.54,-6.06,-88.74,-14.63,-14.44,-8.4,18.3,1.78,66.36,114.59,33.48,32.64,-17.54,1.15,-55.89,-13.11,-12.45,31.08
244.08,335.06,-43.54,-18.96,-91.04,-16.35,-18.45,-8.97,22.59,-7.39,62.09,116.06,36.64,40.95,-14.38,4.01,-59.9,-14.83,-25.92,31.36
250.73,333.53,-44.11,-10.07,-89.03,-13.77,-15.59,-8.4,22.02,-3.09,63.31,108.73,36.35,33.5,-14.96,-5.16,-57.9,-7.95,-14.74,31.08
247.01,331.33,-44.69,-13.8,-88.46,-12.34,-19.6,-6.96,21.73,-2.52,60.75,114.22,36.92,48.68,-15.53,0.86,-58.76,-16.26,-18.18,31.08
238.65,330.36,-41.54,-14.37,-89.6,-15.77,-19.89,-7.25,22.02,-0.23,59.1,106.59,37.21,35.22,-12.67,4.01,-60.48,-14.54,-17.61,26.78
246.4,331.39,-42.97,-22.11,-91.32,-14.91,-15.59,-10.4,21.45,-6.25,60.81,110.26,35.2,34.07,-15.53,-1.72,-55.32,-15.98,-21.62,31.08
241.82,327.43,-43.54,-19.24,-84.73,-15.49,-21.03,-7.54,21.73,3.78,61.42,107.94,40.07,34.07,-12.09,6.02,-56.75,-14.54,-19.33,27.64
237.12,326.69,-44.97,-19.53,-87.6,-6.89,-21.89,-7.54,20.3,-4.24,58.67,109.1,32.05,37.51,-12.38,1.15,-54.17,-17.69,-20.19,25.35
242,327.06,-39.24,-17.52,-86.74,-12.62,-21.03,-2.95,19.73,-1.38,58.12,104.58,40.36,36.94,-12.95,8.6,-58.47,-11.1,-19.9,31.08
234.56,320.35,-44.69,-14.66,-88.46,-16.92,-19.89,-6.68,17.44,-3.09,56.11,104.34,38.93,33.5,-14.96,4.58,-59.04,-9.67,-23.05,31.08
238.65,325.78,-42.11,-19.81,-87.88,-13.2,-19.03,-7.54,14,-2.81,52.87,104.89,38.93,35.22,-13.53,-0.29,-59.9,-13.4,-23.05,27.64
237.06,324.62,-42.68,-12.94,-87.31,-10.33,-23.04,-2.95,19.16,-2.24,58.67,100.37,40.36,38.94,-17.54,-3.73,-60.48,-12.54,-21.33,27.35
235.53,324.5,-38.38,-22.97,-85.02,-12.34,-15.3,-5.24,21.45,-2.24,48.54,99.76,45.81,34.36,-14.1,1.15,-57.04,-21.71,-29.36,26.49
235.29,319.13,-40.39,-20.39,-85.31,-13.77,-15.87,-4.1,21.45,-2.24,42.68,101.16,38.64,35.22,-13.53,0.57,-65.92,-18.27,-26.49,31.08
233.15,322.12,-39.82,-20.39,-83.3,-15.49,-20.75,-1.81,20.88,-1.95,48.79,96.04,43.23,32.35,-14.96,2.01,-53.89,-18.55,-24.77,26.49
233.95,317.36,-41.54,-18.96,-82.15,-12.05,-12.72,4.5,22.02,-4.81,53.61,98.23,47.52,40.37,-14.38,4.01,-63.34,-21.99,-24.2,27.64
234.07,317.54,-40.39,-19.81,-84.73,-12.62,-18.45,-4.1,17.72,-2.52,49.76,96.71,42.94,37.51,-12.38,0.86,-62.48,-15.4,-23.34,31.08
234.19,316.13,-42.68,-13.51,-85.31,-10.9,-24.47,-7.25,12.85,-5.39,48.66,86.94,43.23,36.94,-14.67,-1.43,-63.06,-21.13,-24.77,27.06
231.87,317.17,-38.67,-13.51,-83.3,-12.91,-17.88,-9.83,18.01,-4.24,46.65,93.72,44.37,36.36,-8.94,2.01,-63.91,-7.09,-24.2,24.49
230.41,314.67,-37.52,-14.94,-83.01,-10.9,-15.02,-8.97,28.9,-1.66,48.54,88.28,44.09,44.67,-17.54,0,-63.34,-22.57,-23.63,23.05
232.36,314.06,-39.53,-16.38,-83.3,-12.34,-16.45,-7.25,18.3,-3.09,39.39,90.42,36.92,36.65,-10.66,1.43,-64.2,-19.7,-29.07,24.49
223.75,313.88,-37.81,-16.09,-84.45,-10.9,-12.72,-6.96,18.3,1.49,53.73,89.69,54.11,40.95,-11.23,-1.72,-65.35,-22.28,-25.06,24.77
228.82,310.58,-37.24,-21.25,-84.73,-12.91,-19.03,-9.26,16.29,0.92,41.95,88.89,44.37,36.08,-9.23,-1.72,-65.06,-19.99,-37.09,18.18
226.87,311.56,-38.38,-19.53,-89.32,-10.9,-21.03,-8.4,16.29,-7.39,46.95,86.03,49.53,44.1,-10.66,2.01,-65.35,-21.71,-23.05,26.78
226.32,307.1,-37.81,-18.67,-75.56,-12.62,-18.17,-0.37,16.58,-3.09,40.91,87.8,50.1,36.36,-12.38,1.72,-64.77,-18.84,-26.49,24.2
225.89,309.36,-36.95,-18.38,-82.73,-15.77,-19.6,-2.95,15.72,-1.95,42.07,84.01,47.24,39.8,-9.8,-3.15,-64.77,-18.55,-28.5,27.06
224.91,308.57,-34.94,-19.81,-83.3,-5.75,-19.89,-7.54,11.42,-1.38,34.87,83.65,50.39,36.36,-16.68,-1.72,-65.63,-19.99,-29.36,33.66
224.06,307.41,-43.25,-18.38,-81.58,-12.05,-16.73,-9.26,11.42,-4.53,40.42,79.86,51.25,40.37,-8.08,-1.43,-63.63,-20.27,-27.92,22.77
226.01,306.12,-37.81,-17.52,-82.15,-10.33,-17.31,-9.54,17.44,-3.95,37.43,80.65,52.4,41.52,-12.67,0.57,-66.78,-18.84,-29.36,31.08
228.03,306.55,-36.38,-19.24,-81.58,-13.77,-20.75,-7.82,15.43,-1.95,35.3,80.23,50.1,42.38,-6.65,-1.72,-68.5,-25.43,-27.64,31.08
215.27,304.48,-37.24,-15.23,-81.58,-15.2,-21.32,-12.69,13.14,-2.52,33.53,80.65,52.11,40.37,-10.09,-3.73,-69.65,-21.13,-29.93,24.77
201.72,303.81,-35.8,-13.8,-81.01,-8.61,-16.45,-6.68,14.28,-4.53,37.13,74.67,51.54,35.5,-12.95,-4.87,-68.21,-21.42,-27.35,23.05
220.15,299.53,-35.8,-17.52,-80.15,-10.9,-16.45,-5.82,11.99,-3.09,27.91,78.4,52.68,41.23,-10.37,5.16,-68.5,-22.85,-29.93,20.76
219.54,302.22,-35.8,-16.95,-77.86,-12.62,-21.32,-9.26,10.85,-4.81,31.51,76.14,54.69,38.94,-7.22,-0.29,-68.79,-21.71,-29.64,22.77
217.35,303.32,-33.51,-17.52,-79.29,-11.48,-19.03,-8.11,16,-7.39,36.27,72.17,52.4,41.81,-10.09,-1.72,-71.37,-21.71,-29.64,24.49
216.98,297.76,-40.39,-18.96,-81.01,-12.91,-19.89,-10.12,20.59,-7.68,30.29,74.61,54.69,40.37,-8.94,3.44,-70.22,-23.14,-32.8,22.77
213.75,298.86,-37.24,-16.66,-80.15,-8.04,-15.59,-13.84,12.28,-4.53,29.86,70.1,53.83,41.52,-5.79,3.44,-79.39,-21.71,-32.8,21.91
212.4,301.61,-39.53,-19.53,-77.57,-13.77,-18.17,-9.26,12.85,-6.82,27.48,71.93,58.7,42.38,-8.94,-1.43,-71.37,-21.71,-27.06,20.76
213.5,296.12,-34.66,-12.36,-75.28,-12.62,-18.17,-11.55,15.72,-3.09,30.11,73.39,54.69,42.38,-7.22,-1.43,-69.93,-22.57,-31.08,22.77
212.77,293.98,-40.68,-11.51,-77,-10.9,-16.73,-8.68,12.85,-5.96,25.9,68.08,59.85,41.81,-6.36,3.44,-74.23,-29.73,-33.37,24.49
211.85,295.99,-34.94,-16.95,-78.14,-12.34,-17.31,-13.84,19.73,-6.25,25.47,65.21,51.54,46.97,-7.51,2.58,-68.5,-6.81,-33.94,22.48
210.88,293.73,-35.23,-17.24,-80.72,-14.63,-18.74,-10.4,13.42,-5.67,26.93,64.48,56.69,39.8,-6.93,-1.72,-72.22,-27.15,-35.09,20.19
212.71,293.06,-35.52,-16.38,-74.99,-8.04,-21.03,-9.26,11.13,-5.96,18.08,66.49,53.54,46.97,-6.07,0.57,-71.94,-26.86,-33.37,23.91
212.71,292.58,-34.09,-19.81,-77.57,-14.34,-22.47,-13.84,11.13,-2.24,24.19,61.31,59.27,41.52,-6.36,-0.57,-79.39,-26.58,-35.37,23.34
207.58,290.5,-33.23,-19.24,-74.7,-11.19,-22.75,-8.68,12.85,-2.52,21.93,68.08,60.71,42.38,-4.36,-2.29,-73.37,-25.43,-35.66,26.78
210.75,289.34,-34.37,-20.39,-77,-13.2,-21.32,-10.12,9.7,-5.39,21.08,59.35,60.42,56.14,-5.22,-4.87,-75.66,-24.86,-37.95,20.47
209.47,287.02,-34.37,-16.38,-77,-12.34,-21.32,-11.55,5.11,-7.11,19.92,59.23,60.42,44.96,-9.8,-3.15,-74.23,-32.6,-36.81,19.61
206.6,286.72,-34.09,-12.36,-74.7,-12.05,-19.6,-12.69,14,-5.67,19.98,58.56,62.14,50.12,-4.36,-0.86,-74.8,-25.43,-35.66,11.88
205.08,286.65,-34.37,-22.11,-73.84,-12.34,-16.73,-11.55,11.13,-7.68,18.27,56.91,59.85,42.09,-4.07,-2.58,-76.81,-25.72,-37.95,23.05
204.53,286.35,-34.94,-19.81,-73.27,-13.48,-21.32,-10.4,9.41,-2.81,19.79,54.96,59.85,43.81,-6.93,-0.29,-76.81,-25.72,-31.08,16.75
201.23,286.65,-34.37,-17.24,-74.42,-5.75,-25.62,-7.25,9.7,-3.38,16.5,54.35,61.85,42.09,-5.79,4.58,-75.66,-28.58,-39.1,11.59
203.8,281.71,-31.79,-21.53,-72.41,-13.2,-22.47,-16.13,8.27,-3.95,18.94,53.62,62.71,40.95,-4.93,-4.87,-77.38,-25.72,-36.81,22.77
193.73,283.24,-32.08,-20.67,-70.69,-11.48,-24.76,-9.83,9.7,-5.1,16.8,54.41,62.14,48.4,-4.36,4.58,-75.95,-28.3,-35.66,18.18
200.62,282.5,-33.51,-14.94,-73.27,-10.9,-22.18,-10.12,10.56,-7.39,14,48.67,61.85,40.95,-4.07,5.44,-79.1,-28.01,-39.1,19.04
198.85,280.49,-33.51,-13.51,-72.41,-10.33,-21.03,-8.4,11.42,-3.67,15.95,52.82,65,36.94,-0.92,1.72,-76.52,-29.16,-37.95,17.32
199.04,279.39,-32.08,-21.82,-72.41,-12.34,-21.03,-12.12,11.71,-6.82,1.3,50.38,63.86,43.81,-5.5,-1.72,-81.39,-28.3,-38.81,15.6
196.84,278.23,-35.52,-16.66,-71.84,-12.62,-22.75,-11.83,10.56,-6.53,9.6,44.34,63.28,44.39,-3.78,-0.86,-74.8,-32.31,-38.53,21.33
195.86,278.84,-33.51,-19.53,-69.26,-12.91,-23.04,-7.54,8.84,-7.68,11.07,49.65,65.29,44.39,-3.5,2.87,-84.83,-28.3,-36.81,15.6
195.62,276.64,-32.65,-18.1,-73.27,-12.91,-22.18,-5.82,5.97,-6.25,12.04,39.64,66.15,44.39,-6.36,-0.86,-82.25,-27.44,-37.95,18.75
194.76,275,-34.66,-16.09,-71.55,-10.9,-21.89,-11.55,3.97,-4.81,10.03,40.19,66.44,44.39,-6.36,3.44,-79.1,-31.45,-45.4,16.46
192.69,274.87,-35.23,-16.38,-71.84,-14.91,-21.03,-10.97,7.41,-5.39,6.12,42.63,65.58,43.81,-2.06,2.87,-77.67,-31.45,-39.67,15.6
